ID;lieu;Titre;date;Adresse;latitude;longitude
0;Paris;Le Roi De La Fête by Jacques Dutronc;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;19;Paris;Paris Latino by Bandolero;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;20;Paris;En ce qui me consterne by BB Brunes;2013-11-18;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;21;Paris;Freestyle LPK7FDRF by Beat de Boul (Ft. Les Sages Poètes de la Rue, Lunatic & Mo'vez Lang);1995-01-01;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;22;Paris;Paris Cor Blimey by Benjamin Clementine;2017-09-29;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;23;Paris;Mes monuments by Ben Mazué;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;24;Paris;Borinqueño by Bernard Lavilliers;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;25;Paris;Chuis Con by Bertrand Cantat;2017-12-01;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;26;Paris;On a Faim by Bérurier Noir;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;27;Paris;Deenastyle by Big Red (Ft. Dee Nasty);1999-06-08;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;28;Paris;BOOM x3 by Bilal Hassani;2019-04-26;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;29;Paris;Foncés grosses lèvres by Black M (Ft. Dadju);2013-07-08;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;30;Paris;C’est quoi ton nom ? by Blankass;2019-01-01;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;31;Paris;La Fille du Pêcheur by Boby Lapointe;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;32;Paris;Paname by Booba;2011-08-19;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;33;Paris;Le Petit Commerce by Boris Vian;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;34;Paris;Paris-Corbeil by Boulevard des Airs;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;35;Paris;Caroline, Caroline by Bourvil;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;36;Paris;Sport by Butter Bullets;2017-12-04;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;37;Paris;De l'Ombre à la Lumière by Calogero (Ft. Grand Corps Malade);2009-04-20;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;38;Paris;Empire by Camélia Jordana;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;39;Paris;Little French Song by Carla Bruni;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;40;Paris;Le fourbe by Carmen Maria Vega;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;41;Paris;Ailleurs by Caroline Costa;2017-06-24;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;42;Paris;Ganz Paris träumt von der Liebe by Caterina Valente;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;43;Paris;Non, je n'ai rien oublié by Charles Aznavour;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
;;44;Paris;Revoir Paris by Charles Trenet;pas de date;Cathédrale Notre-Dame de Paris, 6, Parvis Notre-Dame - Place Jean-Paul II, Quartier Les Îles, Paris 4e Arrondissement, Paris, Île-de-France, France métropolitaine, 75004, France;48.85293705;2.3500501225000026;;
